test_case,metric_type,trial_num,best
208,Avg,1,31110713.168213718
209,MC_SA,0,0.993646
209,SA,1,0.994071502874367
209,MC_Avg,0,5828106.128595735
209,Avg,1,5824100.328578052
210,MC_SA,0,1.0
210,SA,1,1.0
210,MC_Avg,0,7623425.579238153
210,Avg,1,7622768.166849167
211,MC_SA,0,0.855272
211,SA,1,0.8617665328771232
211,MC_Avg,0,2857623.1229096386
211,Avg,1,2856966.6519865044
212,MC_SA,0,0.93049
212,SA,1,0.9335008751165046
212,MC_Avg,0,783404.9634405879
212,Avg,1,775198.1892463488
213,MC_SA,0,0.93505
213,SA,1,0.9420363851959902
213,MC_Avg,0,4176844.985674701
213,Avg,1,4175358.5492113195
214,MC_SA,0,0.986952
214,SA,1,0.9865435405219208
214,MC_Avg,0,2269483.551157434
214,Avg,1,2269172.6367542963
215,MC_SA,0,0.990913
215,SA,1,0.990501974280404
215,MC_Avg,0,3286139.836882964
215,Avg,1,3284162.592959645
216,MC_SA,0,0.980216
216,SA,1,0.9796169540607363
216,MC_Avg,0,3423855.4562306595
216,Avg,1,3421721.8117132373
217,MC_SA,0,1.0
217,SA,1,1.0
217,MC_Avg,0,6368302.286953647
217,Avg,1,6372585.151265342
218,MC_SA,0,0.819808
218,SA,1,0.8248022086999971
218,MC_Avg,0,1182968.077984013
218,Avg,1,1181521.2871549102
219,MC_SA,0,0.556268
219,SA,1,0.5432820638310201
219,MC_Avg,0,-845008.7718642242
219,Avg,1,-842298.648182046
220,MC_SA,0,1.0
220,SA,1,1.0
220,MC_Avg,0,6570702.815461388
220,Avg,1,6571326.158440988
221,MC_SA,0,1.0
221,SA,1,1.0
221,MC_Avg,0,6869683.850810471
221,Avg,1,6869833.187332412
222,MC_SA,0,0.9427
222,SA,1,0.9429660217528423
222,MC_Avg,0,2560787.4119478096
222,Avg,1,2561366.1935089505
223,MC_SA,0,1.0
223,SA,1,1.0
223,MC_Avg,0,1663113.0592692583
223,Avg,1,1663596.8195181096
224,MC_SA,0,1.0
224,SA,1,1.0
224,MC_Avg,0,10089630.1311123
224,Avg,1,10090026.978045324
225,MC_SA,0,0.686689
225,SA,1,0.6865603195275113
225,MC_Avg,0,710214.299612757
225,Avg,1,709701.5805873323
226,MC_SA,0,0.942965
226,SA,1,0.942820638365123
226,MC_Avg,0,1312000.8467383252
226,Avg,1,1312580.1382271603
227,MC_SA,0,0.353923
227,SA,1,0.3540467318017854
227,MC_Avg,0,-3914428.6905145766
227,Avg,1,-3912647.899082546
228,MC_SA,0,0.84495
228,SA,1,0.8447260273800147
228,MC_Avg,0,1327050.1271295394
228,Avg,1,1326825.5351761794
229,MC_SA,0,1.0
229,SA,1,1.0
229,MC_Avg,0,2063425.8503022983
229,Avg,1,2063210.2467885942
230,MC_SA,0,1.0
230,SA,1,1.0
230,MC_Avg,0,16427746.357409323
230,Avg,1,16429634.331810476
231,MC_SA,0,0.987011
231,SA,1,0.9875273744782884
231,MC_Avg,0,7456688.398078337
231,Avg,1,7456284.794038082
232,MC_SA,0,0.831477
232,SA,1,0.8282972487950244
232,MC_Avg,0,2391553.5676334747
232,Avg,1,2392360.7458459768
233,MC_SA,0,0.983454
233,SA,1,0.9845274464872767
233,MC_Avg,0,5301901.2983374605
233,Avg,1,5301511.534652728
234,MC_SA,0,0.99862
234,SA,1,0.998585835880531
234,MC_Avg,0,5552534.896249476
234,Avg,1,5552379.081349106
235,MC_SA,0,1.0
235,SA,1,1.0
235,MC_Avg,0,6167694.796009288
235,Avg,1,6167509.57474838
236,MC_SA,0,0.567847
236,SA,1,0.5690774551957551
236,MC_Avg,0,6639.885299868022
236,Avg,1,7838.415010019942
237,MC_SA,0,0.993477
237,SA,1,0.9935993718926306
237,MC_Avg,0,8540304.71037979
237,Avg,1,8540096.041372586
238,MC_SA,0,1.0
238,SA,1,1.0000000000000002
238,MC_Avg,0,4058736.4599416386
238,Avg,1,4059117.786992261
239,MC_SA,0,0.177833
239,SA,1,0.17368597238809325
239,MC_Avg,0,-8994258.747000275
239,Avg,1,-8991007.588828946
240,MC_SA,0,0.85826
240,SA,1,0.8568821452315746
240,MC_Avg,0,1635912.690889146
240,Avg,1,1637314.446006816
241,MC_SA,0,0.211799
241,SA,1,0.2100601853255261
241,MC_Avg,0,-2143485.5878866143
241,Avg,1,-2143033.3480134956
242,MC_SA,0,0.43172
242,SA,1,0.4220051339706917
242,MC_Avg,0,-776517.4852818704
242,Avg,1,-774692.7089403855
243,MC_SA,0,0.996264
243,SA,1,0.9963130524241833
243,MC_Avg,0,10472605.726780271
243,Avg,1,10471569.43804068
244,MC_SA,0,0.998656
244,SA,1,0.9986598590484571
244,MC_Avg,0,5422132.358900876
244,Avg,1,5421881.121011156
245,MC_SA,0,0.931828
245,SA,1,0.9369637983395199
245,MC_Avg,0,1131798.31640521
245,Avg,1,1131399.357758272
246,MC_SA,0,0.540769
246,SA,1,0.5337495408389256
246,MC_Avg,0,-550161.998371852
246,Avg,1,-547041.6749742647
247,MC_SA,0,0.951776
247,SA,1,0.9550829638028518
247,MC_Avg,0,1532067.599306771
247,Avg,1,1531620.674697337
248,MC_SA,0,0.855641
248,SA,1,0.8559373246800899
248,MC_Avg,0,1160396.4129818752
248,Avg,1,1160199.3378941994
249,MC_SA,0,0.982081
249,SA,1,0.9814667522417349
249,MC_Avg,0,8295462.469407917
249,Avg,1,8296565.635775453
250,MC_SA,0,0.793018
250,SA,1,0.8087206331102689
250,MC_Avg,0,1423215.3266971973
250,Avg,1,1423259.6871228362
251,MC_SA,0,1.0
251,SA,1,1.0
251,MC_Avg,0,1763785.3348259407
251,Avg,1,1763798.9590028415
252,MC_SA,0,1.0
252,SA,1,1.0
252,MC_Avg,0,586042.0211300356
252,Avg,1,586004.0662579626
253,MC_SA,0,1.0
253,SA,1,0.9999999505884305
253,MC_Avg,0,2643099.3801135947
253,Avg,1,2643070.7417613026
254,MC_SA,0,1.0
254,SA,1,0.9999999945449998
254,MC_Avg,0,1161877.36882422
254,Avg,1,1161837.2609431352
255,MC_SA,0,1.0
255,SA,1,0.9999999633971118
255,MC_Avg,0,1463965.165744662
255,Avg,1,1463963.1505134015
256,MC_SA,0,1.0
256,SA,1,0.9999999315958502
256,MC_Avg,0,1010199.2750927842
256,Avg,1,1010115.6523256246
257,MC_SA,0,1.0
257,SA,1,1.0
257,MC_Avg,0,1853981.6406915383
257,Avg,1,1853703.0329087463
258,MC_SA,0,1.0
258,SA,1,0.9999999980331774
258,MC_Avg,0,635205.5071866221
258,Avg,1,635261.9740533596
259,MC_SA,0,1.0
259,SA,1,1.0
259,MC_Avg,0,7780828.536944339
259,Avg,1,7780855.6423700275
260,MC_SA,0,1.0
260,SA,1,0.9999999155831463
260,MC_Avg,0,1793065.5174268126
260,Avg,1,1793066.993488921
261,MC_SA,0,1.0
261,SA,1,1.0
261,MC_Avg,0,3156803.684174751
261,Avg,1,3156777.7188482634
262,MC_SA,0,1.0
262,SA,1,0.9999999365983477
262,MC_Avg,0,2976542.8828787864
262,Avg,1,2976550.797693537
263,MC_SA,0,1.0
263,SA,1,0.9999999999999999
263,MC_Avg,0,12208189.822538255
263,Avg,1,12208157.637717273
264,MC_SA,0,1.0
264,SA,1,0.9999999733236701
264,MC_Avg,0,3287457.895486133
264,Avg,1,3287423.5202132184
265,MC_SA,0,1.0
265,SA,1,1.0
265,MC_Avg,0,2576368.745080756
265,Avg,1,2576415.8850897527
266,MC_SA,0,1.0
266,SA,1,1.0
266,MC_Avg,0,1145013.1437584439
266,Avg,1,1144942.919597204
267,MC_SA,0,1.0
267,SA,1,0.9999999667269903
267,MC_Avg,0,1482690.96242303
267,Avg,1,1482740.8575376538
268,MC_SA,0,1.0
268,SA,1,1.0
268,MC_Avg,0,8652594.585035617
268,Avg,1,8652342.030329378
269,MC_SA,0,1.0
269,SA,1,0.9999999985621707
269,MC_Avg,0,2365096.203104742
269,Avg,1,2365089.536611158
270,MC_SA,0,1.0
270,SA,1,0.9999999860658125
270,MC_Avg,0,1642126.5303130439
270,Avg,1,1642002.5281109489
271,MC_SA,0,1.0
271,SA,1,0.999999927694037
271,MC_Avg,0,788993.9798916711
271,Avg,1,789036.6220901241
272,MC_SA,0,1.0
272,SA,1,0.9999999566602951
272,MC_Avg,0,4399173.641677486
272,Avg,1,4399134.483156001
273,MC_SA,0,1.0
273,SA,1,1.0
273,MC_Avg,0,3623809.8688439406
273,Avg,1,3623817.5849738736
274,MC_SA,0,1.0
274,SA,1,1.0
274,MC_Avg,0,428260.48256889003
274,Avg,1,428249.5034025373
275,MC_SA,0,0.797063
275,SA,1,0.7972029584257565
275,MC_Avg,0,25283.856203711395
275,Avg,1,25196.072949712896
276,MC_SA,0,1.0
276,SA,1,0.9999999106635058
276,MC_Avg,0,1726226.40100885
276,Avg,1,1726278.9648255792
277,MC_SA,0,1.0
277,SA,1,0.9999999999999997
277,MC_Avg,0,644211.385299118
277,Avg,1,644386.935414607
278,MC_SA,0,1.0
278,SA,1,0.9999999106635058
278,MC_Avg,0,251747.30241167275
278,Avg,1,251757.34804376986
279,MC_SA,0,0.9393
279,SA,1,0.9393549569728663
279,MC_Avg,0,410667.1092921236
279,Avg,1,410658.8109843852
280,MC_SA,0,0.76087
280,SA,1,0.7615006370371726
280,MC_Avg,0,-418892.85054310964
280,Avg,1,-418840.1352851324
281,MC_SA,0,1.0
281,SA,1,0.9999999786708328
281,MC_Avg,0,1448130.1933176492
281,Avg,1,1448050.4785621988
282,MC_SA,0,1.0
282,SA,1,1.0
282,MC_Avg,0,3006125.7641361286
282,Avg,1,3006163.3601060202
283,MC_SA,0,0.991892
283,SA,1,0.9918751865311128
283,MC_Avg,0,423575.44962027925
283,Avg,1,423769.38549845974
284,MC_SA,0,1.0
284,SA,1,0.9999999732945752
284,MC_Avg,0,3863703.120700972
284,Avg,1,3863657.3391064843
285,MC_SA,0,1.0
285,SA,1,1.0
285,MC_Avg,0,2632306.7464897004
285,Avg,1,2632262.8676282605
286,MC_SA,0,1.0
286,SA,1,0.9999999999999999
286,MC_Avg,0,3574214.050571612
286,Avg,1,3574304.1751948064
287,MC_SA,0,1.0
287,SA,1,0.9999999931697535
287,MC_Avg,0,539589.0232782827
287,Avg,1,539398.9419719535
288,MC_SA,0,1.0
288,SA,1,1.0
288,MC_Avg,0,1930454.9579555395
288,Avg,1,1930447.3511346132
289,MC_SA,0,1.0
289,SA,1,0.9999999970902763
289,MC_Avg,0,1816006.0777575003
289,Avg,1,1816205.6823772877
290,MC_SA,0,1.0
290,SA,1,1.0
290,MC_Avg,0,2097518.536195722
290,Avg,1,2097636.6955851214
291,MC_SA,0,1.0
291,SA,1,0.9999999937174348
291,MC_Avg,0,3336429.6759838928
291,Avg,1,3336470.6287658643
292,MC_SA,0,1.0
292,SA,1,0.9999999832058434
292,MC_Avg,0,7862077.09225568
292,Avg,1,7861891.682904634
293,MC_SA,0,1.0
293,SA,1,0.9999999727544574
293,MC_Avg,0,16272290.547709938
293,Avg,1,16272200.423877148
294,MC_SA,0,1.0
294,SA,1,0.9999999987351551
294,MC_Avg,0,3272982.7090840177
294,Avg,1,3272942.1255605873
295,MC_SA,0,1.0
295,SA,1,0.9999999598232341
295,MC_Avg,0,938807.7116659189
295,Avg,1,938914.7863809252
296,MC_SA,0,1.0
296,SA,1,0.9999999999999999
296,MC_Avg,0,2889280.855863698
296,Avg,1,2889449.514946611
297,MC_SA,0,1.0
297,SA,1,0.9999999823310646
297,MC_Avg,0,2460049.247705353
297,Avg,1,2460002.4918993437
298,MC_SA,0,1.0
298,SA,1,1.0
298,MC_Avg,0,4461988.541743073
298,Avg,1,4461968.171647734
299,MC_SA,0,1.0
299,SA,1,1.0
299,MC_Avg,0,4951088.1595859835
299,Avg,1,4951165.225794944
300,MC_SA,0,0.995037
300,SA,1,0.9950197012751084
300,MC_Avg,0,442312.8195623709
300,Avg,1,442065.7378404563
301,MC_SA,0,1.0
301,SA,1,0.9999999846383857
301,MC_Avg,0,821424.7305337482
301,Avg,1,821420.3588775224
302,MC_SA,0,1.0
302,SA,1,0.9999999848247207
302,MC_Avg,0,407294.9876107159
302,Avg,1,407390.079556148
303,MC_SA,0,1.0
303,SA,1,0.9999999477861569
303,MC_Avg,0,962231.0069041795
303,Avg,1,962275.8961872322
304,MC_SA,0,1.0
304,SA,1,1.0
304,MC_Avg,0,1046470.1544283481
304,Avg,1,1046593.3638972811
305,MC_SA,0,0.031259
305,SA,1,0.03095186842906966
305,MC_Avg,0,-1227874.925632026
305,Avg,1,-1227975.1585587822
306,MC_SA,0,0.715072
306,SA,1,0.7154206628244315
306,MC_Avg,0,-84683.2687512851
306,Avg,1,-84664.04773172156
307,MC_SA,0,1.0
307,SA,1,0.9999999972048124
307,MC_Avg,0,467116.3604472238
307,Avg,1,467097.1767595358
308,MC_SA,0,1.0
308,SA,1,1.0
308,MC_Avg,0,973692.3754858674
308,Avg,1,973545.6913523143
309,MC_SA,0,1.0
309,SA,1,0.9999999896987712
309,MC_Avg,0,382461.7192629773
309,Avg,1,382400.1719560769
310,MC_SA,0,1.0
310,SA,1,0.9999999992228992
310,MC_Avg,0,-247729.45245099792
310,Avg,1,-247729.02773336583
311,MC_SA,0,1.0
311,SA,1,0.9999999710148471
311,MC_Avg,0,2246977.440755234
311,Avg,1,2247035.0454524667
312,MC_SA,0,0.932599
312,SA,1,0.9325171568559676
312,MC_Avg,0,615858.0987710286
312,Avg,1,615800.4035982651
313,MC_SA,0,1.0
313,SA,1,0.9999999433650194
313,MC_Avg,0,4882455.967894737
313,Avg,1,4882391.204963976
314,MC_SA,0,0.952289
314,SA,1,0.9528196868171608
314,MC_Avg,0,441146.199670891
314,Avg,1,441196.4615793426
315,MC_SA,0,1.0
315,SA,1,0.9999999792349399
315,MC_Avg,0,1188052.261561279
315,Avg,1,1188045.0371223511
316,MC_SA,0,0.666373
316,SA,1,0.6655238413870487
316,MC_Avg,0,-641277.3941899552
316,Avg,1,-641276.0596127138
317,MC_SA,0,1.0
317,SA,1,0.9999999623478603
317,MC_Avg,0,2036707.9354795732
317,Avg,1,2036711.914335361
318,MC_SA,0,1.0
318,SA,1,0.999999987489993
318,MC_Avg,0,1833658.4083794323
318,Avg,1,1833599.4516787652
319,MC_SA,0,1.0
319,SA,1,0.9999999806239819
319,MC_Avg,0,2344006.575875406
319,Avg,1,2344201.4721629187
320,MC_SA,0,1.0
320,SA,1,1.0000000000000002
320,MC_Avg,0,5145182.491652487
320,Avg,1,5145107.383082832
321,MC_SA,0,1.0
321,SA,1,0.9999999710148471
321,MC_Avg,0,5314765.515660837
321,Avg,1,5314685.3057060065
322,MC_SA,0,1.0
322,SA,1,0.999999992582897
322,MC_Avg,0,3008465.2453531064
322,Avg,1,3008492.8435010887
323,MC_SA,0,1.0
323,SA,1,0.9999999826961554
323,MC_Avg,0,-582071.9419899922
323,Avg,1,-582289.1258765631
324,MC_SA,0,1.0
324,SA,1,0.9999999447584413
324,MC_Avg,0,6320728.817212779
324,Avg,1,6320785.898642445
325,MC_SA,0,1.0
325,SA,1,1.0
325,MC_Avg,0,6623305.583532276
325,Avg,1,6623549.543259936
326,MC_SA,0,1.0
326,SA,1,0.999999992582897
326,MC_Avg,0,2878903.9944208045
326,Avg,1,2878849.0233068736
327,MC_SA,0,1.0
327,SA,1,0.9999999935109256
327,MC_Avg,0,2875670.9807288395
327,Avg,1,2875691.8606159664
328,MC_SA,0,1.0
328,SA,1,1.0
328,MC_Avg,0,22243859.867493737
328,Avg,1,22244135.529266853
329,MC_SA,0,1.0
329,SA,1,0.9999999623478603
329,MC_Avg,0,3159384.662735161
329,Avg,1,3159533.9079307616
330,MC_SA,0,1.0
330,SA,1,0.999999912983412
330,MC_Avg,0,2914717.7238707477
330,Avg,1,2914622.5058360854
331,MC_SA,0,0.999295
331,SA,1,0.9993036885218936
331,MC_Avg,0,2523548.457171658
331,Avg,1,2523867.148691289
332,MC_SA,0,1.0
332,SA,1,0.9999999954065514
332,MC_Avg,0,6602733.463945838
332,Avg,1,6602797.9617699655
333,MC_SA,0,1.0
333,SA,1,0.9999999918109331
333,MC_Avg,0,2608568.5123328986
333,Avg,1,2608523.9731447217
334,MC_SA,0,0.996633
334,SA,1,0.9966160124682911
334,MC_Avg,0,1078049.0969724194
334,Avg,1,1078313.8424427116
335,MC_SA,0,1.0
335,SA,1,0.9999999942007209
335,MC_Avg,0,2878533.7945022043
335,Avg,1,2878744.592025825
336,MC_SA,0,0.98969
336,SA,1,0.9898182487223156
336,MC_Avg,0,1440773.4267940775
336,Avg,1,1440831.869770661
337,MC_SA,0,0.977445
337,SA,1,0.9776228713514209
337,MC_Avg,0,-302673.0372805973
337,Avg,1,-302657.093546917
338,MC_SA,0,0.979065
338,SA,1,0.979157667201958
338,MC_Avg,0,1431090.212864267
338,Avg,1,1430473.9842081869
339,MC_SA,0,0.855161
339,SA,1,0.8556071831313952
339,MC_Avg,0,918320.4683951467
339,Avg,1,918275.4638895364
340,MC_SA,0,0.799015
340,SA,1,0.8003103083555446
340,MC_Avg,0,-78038.942839145
340,Avg,1,-77981.31464642879
341,MC_SA,0,1.0
341,SA,1,0.9999999791029279
341,MC_Avg,0,2094165.2884183312
341,Avg,1,2094120.6421536366
342,MC_SA,0,0.999995
342,SA,1,0.9999963908582401
342,MC_Avg,0,472963.8914076847
342,Avg,1,473128.0181218101
343,MC_SA,0,0.172057
343,SA,1,0.17185454555800606
343,MC_Avg,0,-810851.5774593424
343,Avg,1,-811289.6475165954
344,MC_SA,0,0.505686
344,SA,1,0.5057364717987952
344,MC_Avg,0,-467358.9869097285
344,Avg,1,-467855.9563744244
345,MC_SA,0,1.0
345,SA,1,0.9999999945072967
345,MC_Avg,0,5658367.4642484635
345,Avg,1,5658344.531457054
346,MC_SA,0,1.0
346,SA,1,0.9999999675935951
346,MC_Avg,0,795532.7870245153
346,Avg,1,795473.6658100125
347,MC_SA,0,0.999507
347,SA,1,0.9995039066834771
347,MC_Avg,0,1024194.5256134477
347,Avg,1,1024226.2226869332
348,MC_SA,0,1.0
348,SA,1,0.9999999808666754
348,MC_Avg,0,2315190.523688993
348,Avg,1,2315249.352042334
349,MC_SA,0,1.0
349,SA,1,0.9999999842139548
349,MC_Avg,0,2316196.335131594
349,Avg,1,2316574.160058281
350,MC_SA,0,0.999993
350,SA,1,0.999990284932277
350,MC_Avg,0,596753.1039516968
350,Avg,1,596659.0903734268
351,MC_SA,0,1.0
351,SA,1,0.9999999728996969
351,MC_Avg,0,4241352.308046783
351,Avg,1,4241278.240075518
352,MC_SA,0,0.996964
352,SA,1,0.9969773302114018
352,MC_Avg,0,-333933.7999061295
352,Avg,1,-333838.9426283835
353,MC_SA,0,1.0
353,SA,1,0.9999999927951517
353,MC_Avg,0,1937954.0744820677
353,Avg,1,1937932.8590904756
354,MC_SA,0,0.731354
354,SA,1,0.7311355136096657
354,MC_Avg,0,-118434.53084197715
354,Avg,1,-118395.59177844183
355,MC_SA,0,1.0
355,SA,1,0.9999999875585288
355,MC_Avg,0,3101408.801986967
355,Avg,1,3101531.881712196
356,MC_SA,0,1.0
356,SA,1,0.9999999831626256
356,MC_Avg,0,-493956.41711992415
356,Avg,1,-493760.81636959035
357,MC_SA,0,1.0
357,SA,1,0.9999999910708499
357,MC_Avg,0,8062605.427037077
357,Avg,1,8062639.456389527
358,MC_SA,0,0.857995
358,SA,1,0.8578247035704
358,MC_Avg,0,-837699.659952373
358,Avg,1,-837692.5082043002
359,MC_SA,0,1.0
359,SA,1,0.9999999477861569
359,MC_Avg,0,14103236.278640779
359,Avg,1,14103301.274059787
360,MC_SA,0,1.0
360,SA,1,0.9999999520846468
360,MC_Avg,0,2152135.9304500315
360,Avg,1,2152178.2395792343
361,MC_SA,0,1.0
361,SA,1,0.9999999710148471
361,MC_Avg,0,2322389.024757345
361,Avg,1,2322198.984958645
362,MC_SA,0,0.69017
362,SA,1,0.6895383073207163
362,MC_Avg,0,218899.40833968314
362,Avg,1,218854.54031655542
363,MC_SA,0,0.999998
363,SA,1,0.9999995260445635
363,MC_Avg,0,429108.11367791286
363,Avg,1,429108.6359621503
364,MC_SA,0,0.270553
364,SA,1,0.2697393032791116
364,MC_Avg,0,-1255356.7316091938
364,Avg,1,-1255414.1312815396
365,MC_SA,0,0.425277
365,SA,1,0.4229881025142876
365,MC_Avg,0,-421209.03440255695
365,Avg,1,-421253.79123961244
366,MC_SA,0,0.981329
366,SA,1,0.9814485363114559
366,MC_Avg,0,-1050136.496987915
366,Avg,1,-1050355.8538218131
367,MC_SA,0,1.0
367,SA,1,0.9999999345665608
367,MC_Avg,0,3556958.474088966
367,Avg,1,3557020.4267131253
368,MC_SA,0,0.999988
368,SA,1,0.9999890527029565
368,MC_Avg,0,332305.82483288733
368,Avg,1,332357.70823547186
369,MC_SA,0,0.998712
369,SA,1,0.9987619844386421
369,MC_Avg,0,233533.32036106792
369,Avg,1,233506.12421983966
370,MC_SA,0,0.340623
370,SA,1,0.33871080621914196
370,MC_Avg,0,-416364.1325694511
370,Avg,1,-416369.15296380944
371,MC_SA,0,0.99855
371,SA,1,0.9986086803420667
371,MC_Avg,0,2411883.724614222
371,Avg,1,2411810.7170518055
372,MC_SA,0,1.0
372,SA,1,0.9999999829160624
372,MC_Avg,0,5568704.410275096
372,Avg,1,5568721.005094267
373,MC_SA,0,1.0
373,SA,1,0.999998773660608
373,MC_Avg,0,6016859.820761626
373,Avg,1,6016866.898284412
374,MC_SA,0,1.0
374,SA,1,0.9999995282766512
374,MC_Avg,0,2618348.9746927596
374,Avg,1,2618449.7361196345
375,MC_SA,0,0.970087
375,SA,1,0.9704294531385644
375,MC_Avg,0,3475183.1865775376
375,Avg,1,3474699.380836496
376,MC_SA,0,0.999921
376,SA,1,0.9999091679031554
376,MC_Avg,0,-118735.2789783357
376,Avg,1,-118700.49877310696
377,MC_SA,0,0.701974
377,SA,1,0.6999794916019915
377,MC_Avg,0,2158622.2709584977
377,Avg,1,2161124.7469073194
378,MC_SA,0,0.700437
378,SA,1,0.6992833764240481
378,MC_Avg,0,287399.4387753663
378,Avg,1,287202.16700223624
379,MC_SA,0,0.352565
379,SA,1,0.35088313301951113
379,MC_Avg,0,-335935.996743117
379,Avg,1,-335763.26228805823
380,MC_SA,0,0.999999
380,SA,1,0.9999989513079718
380,MC_Avg,0,4274394.995057654
380,Avg,1,4274341.44901205
381,MC_SA,0,0.997785
381,SA,1,0.9978599925607305
381,MC_Avg,0,3179517.450520419
381,Avg,1,3179577.0468595047
382,MC_SA,0,0.999028
382,SA,1,0.9990414102318583
382,MC_Avg,0,288095.6282458355
382,Avg,1,288192.8259030545
383,MC_SA,0,0.553944
383,SA,1,0.5532074649380675
383,MC_Avg,0,-1229422.3834389348
383,Avg,1,-1229210.1787017784
384,MC_SA,0,0.215548
384,SA,1,0.21490188610068572
384,MC_Avg,0,-1874924.7603092438
384,Avg,1,-1874994.2431053992
385,MC_SA,0,1.0
385,SA,1,0.9999999498225196
385,MC_Avg,0,10327077.457216652
385,Avg,1,10326978.91855282
386,MC_SA,0,0.355853
386,SA,1,0.3548438757525012
386,MC_Avg,0,1711.3733544254776
386,Avg,1,1253.80253566142
387,MC_SA,0,1.0
387,SA,1,0.9999982022211472
387,MC_Avg,0,2786809.741872426
387,Avg,1,2786993.223241558
388,MC_SA,0,1.0
388,SA,1,0.9999999509084952
388,MC_Avg,0,7135178.180180547
388,Avg,1,7135052.759645631
389,MC_SA,0,1.0
389,SA,1,0.9999999064889918
389,MC_Avg,0,3331213.174191155
389,Avg,1,3331215.0395104964
390,MC_SA,0,1.0
390,SA,1,0.9999999016483843
390,MC_Avg,0,2536305.080743339
390,Avg,1,2536122.4385147938
