test_case,metric_type,trial_num,best
93,MC_SA,0,0.840236
93,SA,1,0.8436199193553581
93,MC_Avg,0,3075939.5944114863
93,Avg,1,3074290.7485661875
94,MC_SA,0,0.892203
94,SA,1,0.8935542966290703
94,MC_Avg,0,2559411.606823626
94,Avg,1,2555700.679069528
95,MC_SA,0,0.585338
95,SA,1,0.5594982533618867
95,MC_Avg,0,51559.88726207668
95,Avg,1,53086.04571183006
96,MC_SA,0,0.93226
96,SA,1,0.9367272839650085
96,MC_Avg,0,2525533.9193326733
96,Avg,1,2525594.2738035778
97,MC_SA,0,0.488403
97,SA,1,0.4556515164833394
97,MC_Avg,0,-1183616.7554252485
97,Avg,1,-1185922.3812638752
98,MC_SA,0,0.691231
98,SA,1,0.6855567963488126
98,MC_Avg,0,1032845.1743911282
98,Avg,1,1033292.7333228759
99,MC_SA,0,0.557433
99,SA,1,0.5388888732534155
99,MC_Avg,0,332400.4516924444
99,Avg,1,328066.9590753233
100,MC_SA,0,0.420764
100,SA,1,0.41004334658010616
100,MC_Avg,0,-2173404.0712773716
100,Avg,1,-2172908.968089739
101,MC_SA,0,0.70728
101,SA,1,0.6950335639930566
101,MC_Avg,0,1164478.478441972
101,Avg,1,1164223.1873324097
102,MC_SA,0,0.755469
102,SA,1,0.7549066844382727
102,MC_Avg,0,807141.9347996226
102,Avg,1,803223.8211772771
103,MC_SA,0,0.770062
103,SA,1,0.7792591025389389
103,MC_Avg,0,960162.6951654808
103,Avg,1,959087.0954634569
104,MC_SA,0,0.808583
104,SA,1,0.8246508271014023
104,MC_Avg,0,2256492.3502699197
104,Avg,1,2255867.1428272366
105,MC_SA,0,0.779109
105,SA,1,0.7813249708240665
105,MC_Avg,0,2273094.7541101617
105,Avg,1,2266798.730583302
106,MC_SA,0,0.440812
106,SA,1,0.4292595843925412
106,MC_Avg,0,-588989.964211022
106,Avg,1,-587611.7570675471
107,MC_SA,0,0.664975
107,SA,1,0.6489007190661265
107,MC_Avg,0,1161553.2056060496
107,Avg,1,1164216.75302893
108,MC_SA,0,0.713756
108,SA,1,0.7013645703266549
108,MC_Avg,0,247849.18748651113
108,Avg,1,248279.47584950828
109,MC_SA,0,0.891785
109,SA,1,0.904791516318198
109,MC_Avg,0,294016.72293570545
109,Avg,1,291492.205918665
110,MC_SA,0,0.397178
110,SA,1,0.39246170605846664
110,MC_Avg,0,-2565781.2969867433
110,Avg,1,-2571844.8100262843
111,MC_SA,0,0.553836
111,SA,1,0.5470630483497972
111,MC_Avg,0,261530.8474872514
111,Avg,1,261934.79403808468
112,MC_SA,0,0.552579
112,SA,1,0.542872350174926
112,MC_Avg,0,-618310.4788128018
112,Avg,1,-613295.2652721199
113,MC_SA,0,0.659192
113,SA,1,0.6701171650531962
113,MC_Avg,0,205338.0372289093
113,Avg,1,213545.0219559869
114,MC_SA,0,0.692418
114,SA,1,0.6920700942758161
114,MC_Avg,0,438626.12720722414
114,Avg,1,436918.8612152932
115,MC_SA,0,0.592226
115,SA,1,0.5941353315168747
115,MC_Avg,0,5963214.25070074
115,Avg,1,5964584.055130831
116,MC_SA,0,0.970944
116,SA,1,0.9734155286725829
116,MC_Avg,0,13786377.87183063
116,Avg,1,13773891.604702367
117,MC_SA,0,0.424541
117,SA,1,0.4227109478328196
117,MC_Avg,0,-1870002.9615561399
117,Avg,1,-1872491.5747818432
118,MC_SA,0,0.754887
118,SA,1,0.7563905793250247
118,MC_Avg,0,857181.4953049198
118,Avg,1,875515.6069967953
119,MC_SA,0,0.703016
119,SA,1,0.7028825276253803
119,MC_Avg,0,-446722.5332041309
119,Avg,1,-453202.9058132172
120,MC_SA,0,0.93697
120,SA,1,0.9375953722139102
120,MC_Avg,0,1948553.0042190258
120,Avg,1,1948735.885204065
121,MC_SA,0,0.764989
121,SA,1,0.7733103189531781
121,MC_Avg,0,1895602.9461865076
121,Avg,1,1895726.651986505
122,MC_SA,0,0.836713
122,SA,1,0.8379941402829357
122,MC_Avg,0,2925957.3784878734
122,Avg,1,2925943.864440014
123,MC_SA,0,0.66161
123,SA,1,0.651856082260479
123,MC_Avg,0,300652.4542064976
123,Avg,1,300739.6613468946
124,MC_SA,0,0.330121
124,SA,1,0.32380071200963095
124,MC_Avg,0,921123.663291936
124,Avg,1,926121.8614947741
125,MC_SA,0,0.211764
125,SA,1,0.20819004859787174
125,MC_Avg,0,-2717205.1415964854
125,Avg,1,-2713525.679797282
126,MC_SA,0,0.839469
126,SA,1,0.8733145347096165
126,MC_Avg,0,2860871.2268490694
126,Avg,1,2865733.841209544
127,MC_SA,0,0.76569
127,SA,1,0.768114239354781
127,MC_Avg,0,2319877.805549835
127,Avg,1,2319726.3643243546
128,MC_SA,0,0.22057
128,SA,1,0.21704034271378167
128,MC_Avg,0,-6010744.180620944
128,Avg,1,-6009864.517626425
129,MC_SA,0,0.534689
129,SA,1,0.49482947628726054
129,MC_Avg,0,-460162.3696895855
129,Avg,1,-460493.3511528558
130,MC_SA,0,0.85991
130,SA,1,0.8677672694475248
130,MC_Avg,0,3924694.4881446133
130,Avg,1,3919298.450975547
131,MC_SA,0,0.982791
131,SA,1,0.9855776880543942
131,MC_Avg,0,5164846.726936354
131,Avg,1,5164223.187332411
132,MC_SA,0,0.802753
132,SA,1,0.8192479287410379
132,MC_Avg,0,2380121.995798735
132,Avg,1,2377812.1379286023
133,MC_SA,0,0.588691
133,SA,1,0.5563149490261496
133,MC_Avg,0,-1388365.3606092832
133,Avg,1,-1386873.8265732517
134,MC_SA,0,0.942095
134,SA,1,0.9410960930670325
134,MC_Avg,0,3452563.5982970474
134,Avg,1,3450911.9238415267
135,MC_SA,0,0.775453
135,SA,1,0.772219689683989
135,MC_Avg,0,1117556.2795221366
135,Avg,1,1105904.1981586686
136,MC_SA,0,0.484071
136,SA,1,0.45575840527619216
136,MC_Avg,0,-829135.6636117666
136,Avg,1,-823391.6451585954
137,MC_SA,0,0.778124
137,SA,1,0.7910714167595845
137,MC_Avg,0,704247.5568629229
137,Avg,1,706675.0733604223
138,MC_SA,0,0.648155
138,SA,1,0.6280738336115201
138,MC_Avg,0,-123570.51488446603
138,Avg,1,-125424.98420768413
139,MC_SA,0,0.865877
139,SA,1,0.8829302696926637
139,MC_Avg,0,3831375.7107015783
139,Avg,1,3833834.633286461
140,MC_SA,0,0.606976
140,SA,1,0.5759259073534364
140,MC_Avg,0,-249885.23228353332
140,Avg,1,-249249.30407609223
141,MC_SA,0,0.901779
141,SA,1,0.9006250407762657
141,MC_Avg,0,4262092.846423689
141,Avg,1,4261934.794038084
142,MC_SA,0,0.260684
142,SA,1,0.2506770824060449
142,MC_Avg,0,-1331231.1549416096
142,Avg,1,-1331816.4469308534
143,MC_SA,0,0.8772
143,SA,1,0.8746836401944709
143,MC_Avg,0,1052774.986276267
143,Avg,1,1054641.8933539905
144,MC_SA,0,0.300474
144,SA,1,0.2942013269743981
144,MC_Avg,0,-2058922.3339600256
144,Avg,1,-2056792.1007669568
145,MC_SA,0,0.872278
145,SA,1,0.8701139390734486
145,MC_Avg,0,89990.00644720215
145,Avg,1,88132.10831206241
146,MC_SA,0,0.742521
146,SA,1,0.7446817878249196
146,MC_Avg,0,1069850.2782514663
146,Avg,1,1066257.2633463305
147,MC_SA,0,0.649036
147,SA,1,0.6509665024650277
147,MC_Avg,0,-771525.1598676678
147,Avg,1,-771328.164431732
148,MC_SA,0,0.511976
148,SA,1,0.5126427372131142
148,MC_Avg,0,-52909.72967789469
148,Avg,1,-53232.49130909577
149,MC_SA,0,0.468409
149,SA,1,0.470270774643087
149,MC_Avg,0,-318408.28451307095
149,Avg,1,-318514.8585045379
150,MC_SA,0,0.915683
150,SA,1,0.9145672334611096
150,MC_Avg,0,9070788.98079006
150,Avg,1,9051518.651689904
151,MC_SA,0,0.211855
151,SA,1,0.20780847174885317
151,MC_Avg,0,-2143594.812322416
151,Avg,1,-2143033.3480134956
152,MC_SA,0,0.997116
152,SA,1,0.9975738215329715
152,MC_Avg,0,9490771.46512038
152,Avg,1,9484333.090757698
153,MC_SA,0,0.427974
153,SA,1,0.4149663295579724
153,MC_Avg,0,-3797201.963839393
153,Avg,1,-3784743.4521804075
154,MC_SA,0,0.771227
154,SA,1,0.7820479138266626
154,MC_Avg,0,578755.5724769727
154,Avg,1,579281.53742183
155,MC_SA,0,0.944239
155,SA,1,0.9482853583762174
155,MC_Avg,0,922019.2105587169
155,Avg,1,925112.3967307445
156,MC_SA,0,0.988463
156,SA,1,0.9878498791351615
156,MC_Avg,0,1694044.093328974
156,Avg,1,1693351.208957998
157,MC_SA,0,0.978322
157,SA,1,0.9776967586719554
157,MC_Avg,0,3704375.5247601806
157,Avg,1,3704188.2526083323
158,MC_SA,0,0.436407
158,SA,1,0.4067002139967155
158,MC_Avg,0,-1216593.6549221554
158,Avg,1,-1215466.1846655873
159,MC_SA,0,0.197165
159,SA,1,0.19136761193190854
159,MC_Avg,0,-4198013.160118186
159,Avg,1,-4194181.262132302
160,MC_SA,0,0.979552
160,SA,1,0.9804191406734435
160,MC_Avg,0,3733639.181567468
160,Avg,1,3733885.796942603
161,MC_SA,0,0.544957
161,SA,1,0.5172508228697821
161,MC_Avg,0,-129789.29037691093
161,Avg,1,-130166.81266759039
162,MC_SA,0,1.0
162,SA,1,1.0
162,MC_Avg,0,965852.83397739
162,Avg,1,962343.5247432494
163,MC_SA,0,0.703811
163,SA,1,0.6966170998932661
163,MC_Avg,0,-1474880.7752243825
163,Avg,1,-1469712.2882576105
164,MC_SA,0,0.966916
164,SA,1,0.9677895217707451
164,MC_Avg,0,3537995.8100749035
164,Avg,1,3539745.665914953
165,MC_SA,0,0.485
165,SA,1,0.4716559946922737
165,MC_Avg,0,-1239426.744325184
165,Avg,1,-1239265.3895388497
166,MC_SA,0,0.969055
166,SA,1,0.9695333173277263
166,MC_Avg,0,4463128.121898932
166,Avg,1,4460873.198377229
167,MC_SA,0,0.960714
167,SA,1,0.9548134837717316
167,MC_Avg,0,2190838.6913968385
167,Avg,1,2193833.2260247306
168,MC_SA,0,0.898172
168,SA,1,0.9049576139437602
168,MC_Avg,0,999566.2976736418
168,Avg,1,1001214.1036575586
169,MC_SA,0,0.830338
169,SA,1,0.8548101015275482
169,MC_Avg,0,1665643.6301253012
169,Avg,1,1662891.8853983707
170,MC_SA,0,0.980263
170,SA,1,0.9826301267133226
170,MC_Avg,0,7062395.071262418
170,Avg,1,7059918.778304159
171,MC_SA,0,0.780925
171,SA,1,0.7800405118237915
171,MC_Avg,0,2456567.13146428
171,Avg,1,2456284.794038086
172,MC_SA,0,0.957557
172,SA,1,0.9578169560104491
172,MC_Avg,0,15004356.724507492
172,Avg,1,15009839.683612458
173,MC_SA,0,0.489599
173,SA,1,0.4889174195104856
173,MC_Avg,0,-2051557.7988774905
173,Avg,1,-2051550.8316873764
174,MC_SA,0,0.961768
174,SA,1,0.961818293862934
174,MC_Avg,0,3395826.139053644
174,Avg,1,3395557.7529464425
175,MC_SA,0,0.996491
175,SA,1,0.9964905069942562
175,MC_Avg,0,2713493.6974398056
175,Avg,1,2712050.4938003747
176,MC_SA,0,0.999282
176,SA,1,0.9993485924569501
176,MC_Avg,0,4837991.654353005
176,Avg,1,4837852.048889376
177,MC_SA,0,0.981066
177,SA,1,0.9821162683603752
177,MC_Avg,0,7641298.335474291
177,Avg,1,7638612.704869055
178,MC_SA,0,0.341221
178,SA,1,0.335995136437424
178,MC_Avg,0,-2518675.468701351
178,Avg,1,-2515630.3901401716
179,MC_SA,0,0.633805
179,SA,1,0.6334378601414797
179,MC_Avg,0,-2137238.359152294
179,Avg,1,-2123959.794355153
180,MC_SA,0,1.0
180,SA,1,1.0
180,MC_Avg,0,17966558.844634444
180,Avg,1,17966811.790339682
181,MC_SA,0,0.369961
181,SA,1,0.35607389667800166
181,MC_Avg,0,-1143869.8468261447
181,Avg,1,-1143033.3480134942
182,MC_SA,0,0.464515
182,SA,1,0.4436733661992641
182,MC_Avg,0,-1721293.6085188016
182,Avg,1,-1709562.2709864397
183,MC_SA,0,0.976454
183,SA,1,0.9773140208068458
183,MC_Avg,0,7080918.738471373
183,Avg,1,7078885.419055217
184,MC_SA,0,0.949352
184,SA,1,0.9513669784832155
184,MC_Avg,0,3392923.07883218
184,Avg,1,3394056.423911421
185,MC_SA,0,0.988164
185,SA,1,0.9873959240757065
185,MC_Avg,0,5064731.109057424
185,Avg,1,5065286.943697897
186,MC_SA,0,0.837357
186,SA,1,0.8440354515070762
186,MC_Avg,0,1471912.9697687586
186,Avg,1,1470106.8230479716
187,MC_SA,0,0.310007
187,SA,1,0.2977353264415838
187,MC_Avg,0,-4421685.567259589
187,Avg,1,-4421840.865303339
188,MC_SA,0,0.130613
188,SA,1,0.12641996104730838
188,MC_Avg,0,-3963806.013215668
188,Avg,1,-3963301.8322347263
189,MC_SA,0,0.873076
189,SA,1,0.880443034708077
189,MC_Avg,0,476112.6148229028
189,Avg,1,476334.2900077322
190,MC_SA,0,0.69265
190,SA,1,0.6878620838856055
190,MC_Avg,0,-824721.8328204433
190,Avg,1,-832074.1944947295
191,MC_SA,0,0.856856
191,SA,1,0.8816622989371562
191,MC_Avg,0,2869219.362180287
191,Avg,1,2869833.18733241
192,MC_SA,0,0.848551
192,SA,1,0.8651011877197221
192,MC_Avg,0,967246.1949618965
192,Avg,1,961911.529106207
193,MC_SA,0,1.0
193,SA,1,1.0
193,MC_Avg,0,2008711.2436280982
193,Avg,1,2011665.1256116915
194,MC_SA,0,0.939189
194,SA,1,0.9401634480588721
194,MC_Avg,0,4444975.785424033
194,Avg,1,4445872.449902536
195,MC_SA,0,0.917913
195,SA,1,0.9185747036959208
195,MC_Avg,0,1349812.7166252737
195,Avg,1,1349437.4480517292
196,MC_SA,0,0.558285
196,SA,1,0.5330618345783537
196,MC_Avg,0,-1667511.0434890434
196,Avg,1,-1662239.7530211906
197,MC_SA,0,0.305472
197,SA,1,0.29748657321645633
197,MC_Avg,0,-3515060.279722282
197,Avg,1,-3516308.570627334
198,MC_SA,0,0.798763
198,SA,1,0.8164536670597075
198,MC_Avg,0,332172.2757715987
198,Avg,1,323548.37315708137
199,MC_SA,0,0.240031
199,SA,1,0.23184847199071087
199,MC_Avg,0,-1348208.9476986572
199,Avg,1,-1348331.0934740633
200,MC_SA,0,0.818739
200,SA,1,0.8430890402700886
200,MC_Avg,0,3700460.2413193285
200,Avg,1,3697913.6353557245
201,MC_SA,0,0.856428
201,SA,1,0.8545229104485312
201,MC_Avg,0,3457078.3212707564
201,Avg,1,3456284.7940380853
202,MC_SA,0,0.979685
202,SA,1,0.979827165140724
202,MC_Avg,0,9796250.462217845
202,Avg,1,9793069.610245155
203,MC_SA,0,0.88645
203,SA,1,0.8829646755024072
203,MC_Avg,0,1282839.8537759187
203,Avg,1,1269651.4897177
204,MC_SA,0,1.0
204,SA,1,1.0
204,MC_Avg,0,1890014.70425379
204,Avg,1,1888736.6065266195
205,MC_SA,0,0.955537
205,SA,1,0.9578080132104927
205,MC_Avg,0,7827857.9525791975
205,Avg,1,7828058.483772265
206,MC_SA,0,0.426989
206,SA,1,0.41310436053411986
206,MC_Avg,0,-1796799.6537765868
206,Avg,1,-1796304.7633338678
207,MC_SA,0,1.0
207,SA,1,1.0
207,MC_Avg,0,13967934.548445491
207,Avg,1,13968599.977209162
208,MC_SA,0,1.0
208,SA,1,1.0
208,MC_Avg,0,31109453.850764606
208,Avg,1,31110711.899425294
209,MC_SA,0,0.993654
