test_case,metric_type,best_0,best_1,best_2,best_3,best_4,best_5
78,SA,0.779084,0.7790839647056507,0.7790839647056507,0.7790839647056507,0.7790839647056507,0.7790839647056507
79,Avg,11320.403002426958,11320.21994947466,11320.21994947466,11320.21994947466,11320.21994947466,11320.21994947466
79,SA,0.735276,0.735275743193886,0.735275743193886,0.735275743193886,0.735275743193886,0.735275743193886
80,Avg,-2260485.549812105,-2260485.5038572336,-2260485.5038572336,-2260485.5038572336,-2260485.5038572336,-2260485.5038572336
80,SA,0.414383,0.4143834192780696,0.4143834192780696,0.4143834192780696,0.4143834192780696,0.4143834192780696
81,Avg,-2781662.43726,-2781662.1909008333,-2781662.1909008333,-2781662.1909008333,-2781662.1909008333,-2781662.1909008333
81,SA,0.0,0.0,0.0,0.0,0.0,0.0
82,Avg,-192927.79706207232,-192927.7667278188,-192927.7667278188,-192927.7667278188,-192927.7667278188,-192927.7667278188
82,SA,0.596247,0.5962471837514899,0.5962471837514899,0.5962471837514899,0.5962471837514899,0.5962471837514899
83,Avg,378451.3487536185,378451.4839549634,378451.4839549634,378451.4839549634,378451.4839549634,378451.4839549634
83,SA,0.558024,0.5580238716229158,0.5580238716229158,0.5580238716229158,0.5580238716229158,0.5580238716229158
84,Avg,-2561229.852746939,-2561229.5941526312,-2561229.5941526312,-2561229.5941526312,-2561229.5941526312,-2561229.5941526312
84,SA,0.480918,0.4809183222219534,0.4809183222219534,0.4809183222219534,0.4809183222219534,0.4809183222219534
85,Avg,-357925.8243776353,-357925.7775037019,-357925.7775037019,-357925.7775037019,-357925.7775037019,-357925.7775037019
85,SA,0.588049,0.5880493661376287,0.5880493661376287,0.5880493661376287,0.5880493661376287,0.5880493661376287
86,Avg,-1048042.8692256316,-1048043.3272028522,-1048043.3272028522,-1048043.3272028522,-1048043.3272028522,-1048043.3272028522
86,SA,0.420239,0.4202395850852889,0.4202395850852889,0.4202395850852889,0.4202395850852889,0.4202395850852889
87,Avg,1151479.0448116746,1151479.247539158,1151479.247539158,1151479.247539158,1151479.247539158,1151479.247539158
87,SA,0.735276,0.735275743193886,0.735275743193886,0.735275743193886,0.735275743193886,0.735275743193886
88,Avg,384786.497973341,384786.4025031914,384786.4025031914,384786.4025031914,384786.4025031914,384786.4025031914
88,SA,0.767699,0.7676988993548571,0.7676988993548571,0.7676988993548571,0.7676988993548571,0.7676988993548571
89,Avg,-263497.7528156196,-263497.9237102878,-263497.9237102878,-263497.9237102878,-263497.9237102878,-263497.9237102878
89,SA,0.785646,0.7856453918699282,0.7856453918699282,0.7856453918699282,0.7856453918699282,0.7856453918699282
90,Avg,1154225.9505064243,1154226.1303410083,1154226.1303410083,1154226.1303410083,1154226.1303410083,1154226.1303410083
90,SA,0.718821,0.7188212019397966,0.7188212019397966,0.7188212019397966,0.7188212019397966,0.7188212019397966
