test_case,metric_type,trial_num,best
208,Avg,1,31110713.16821322
209,MC_SA,0,0.993647
209,SA,1,0.9940906051384096
209,MC_Avg,0,5824792.683676176
209,Avg,1,5824178.5848070085
210,MC_SA,0,1.0
210,SA,1,1.0
210,MC_Avg,0,7623507.556128647
210,Avg,1,7622065.0275435215
211,MC_SA,0,0.85486
211,SA,1,0.8617665118689141
211,MC_Avg,0,2857190.943005292
211,Avg,1,2856966.6519865035
212,MC_SA,0,0.930908
212,SA,1,0.9335008792310906
212,MC_Avg,0,782980.6423196625
212,Avg,1,775198.1900447593
213,MC_SA,0,0.935065
213,SA,1,0.9420363840272268
213,MC_Avg,0,4177057.229019348
213,Avg,1,4166411.187150155
214,MC_SA,0,0.98708
214,SA,1,0.9865435412142146
214,MC_Avg,0,2270255.7847295357
214,Avg,1,2269187.010205129
215,MC_SA,0,0.990872
215,SA,1,0.9905019766861818
215,MC_Avg,0,3286000.2565017324
215,Avg,1,3281757.2757653315
216,MC_SA,0,0.980357
216,SA,1,0.9796169614824527
216,MC_Avg,0,3422344.2146051954
216,Avg,1,3421721.8117941758
217,MC_SA,0,1.0
217,SA,1,1.0
217,MC_Avg,0,6368719.157382173
217,Avg,1,6372585.151269535
218,MC_SA,0,0.819318
218,SA,1,0.824802205754861
218,MC_Avg,0,1181895.4582110245
218,Avg,1,1180042.6393259007
219,MC_SA,0,0.556444
219,SA,1,0.5514649318307919
219,MC_Avg,0,-845569.2200258635
219,Avg,1,-842297.8483714059
220,MC_SA,0,1.0
220,SA,1,1.0
220,MC_Avg,0,6572832.743529322
220,Avg,1,6571331.212904658
221,MC_SA,0,1.0
221,SA,1,1.0
221,MC_Avg,0,6869252.968539287
221,Avg,1,6869833.187332411
222,MC_SA,0,0.942985
222,SA,1,0.9429660217528423
222,MC_Avg,0,2562621.4388339794
222,Avg,1,2561366.1935089505
223,MC_SA,0,1.0
223,SA,1,1.0
223,MC_Avg,0,1663378.1870902947
223,Avg,1,1663596.8195181056
224,MC_SA,0,1.0
224,SA,1,1.0
224,MC_Avg,0,10090141.249032496
224,Avg,1,10090026.978045309
225,MC_SA,0,0.686472
225,SA,1,0.6865603195275104
225,MC_Avg,0,710235.3018401922
225,Avg,1,709701.5805873283
226,MC_SA,0,0.942942
226,SA,1,0.9428206383651248
226,MC_Avg,0,1313496.6303647035
226,Avg,1,1312580.1382271606
227,MC_SA,0,0.35398
227,SA,1,0.35404673180178436
227,MC_Avg,0,-3911690.5095920903
227,Avg,1,-3912647.8990825387
228,MC_SA,0,0.84479
228,SA,1,0.8447260273800125
228,MC_Avg,0,1326562.6229647982
228,Avg,1,1326825.5351761784
229,MC_SA,0,1.0
229,SA,1,1.0
229,MC_Avg,0,2063356.3273662583
229,Avg,1,2063210.2467885923
230,MC_SA,0,1.0
230,SA,1,1.0
230,MC_Avg,0,16430628.086286457
230,Avg,1,16429634.331810473
231,MC_SA,0,0.986798
231,SA,1,0.9875735570817086
231,MC_Avg,0,7455714.49658651
231,Avg,1,7456284.794038083
232,MC_SA,0,0.831311
232,SA,1,0.8282972285779521
232,MC_Avg,0,2392175.7738930825
232,Avg,1,2392361.9502825774
233,MC_SA,0,0.983567
233,SA,1,0.9845274444780572
233,MC_Avg,0,5301233.9387304485
233,Avg,1,5294957.631212484
234,MC_SA,0,0.998672
234,SA,1,0.9985858362996898
234,MC_Avg,0,5552326.024794297
234,Avg,1,5546573.69281567
235,MC_SA,0,1.0
235,SA,1,1.0
235,MC_Avg,0,6167777.767884839
235,Avg,1,6167492.46466094
236,MC_SA,0,0.567181
236,SA,1,0.5690774824546296
236,MC_Avg,0,6832.4542682018855
236,Avg,1,7342.542380568885
237,MC_SA,0,0.993399
237,SA,1,0.9935993741351666
237,MC_Avg,0,8539656.46720719
237,Avg,1,8540094.822617888
238,MC_SA,0,1.0
238,SA,1,1.0
238,MC_Avg,0,4056417.1965052923
238,Avg,1,4058542.2172587
239,MC_SA,0,0.176951
239,SA,1,0.17368595960631206
239,MC_Avg,0,-8992017.366006626
239,Avg,1,-8991007.588829076
240,MC_SA,0,0.858225
240,SA,1,0.8568821608417369
240,MC_Avg,0,1636137.3632688299
240,Avg,1,1637308.2812183662
241,MC_SA,0,0.212153
241,SA,1,0.21006015098426897
241,MC_Avg,0,-2142914.8598613506
241,Avg,1,-2143033.348013496
242,MC_SA,0,0.431449
242,SA,1,0.4220051827801108
242,MC_Avg,0,-775485.5471845012
242,Avg,1,-774672.0709991697
243,MC_SA,0,0.9962
243,SA,1,0.9966791722520021
243,MC_Avg,0,10471264.887054065
243,Avg,1,10473003.128949024
244,MC_SA,0,0.998713
244,SA,1,0.9988997523955064
244,MC_Avg,0,5421228.4734910205
244,Avg,1,5421881.121002003
245,MC_SA,0,0.931994
245,SA,1,0.936963784549935
245,MC_Avg,0,1131887.6367862846
245,Avg,1,1131458.9721578765
246,MC_SA,0,0.541277
246,SA,1,0.5337495107925601
246,MC_Avg,0,-549348.8913539923
246,Avg,1,-547060.9374220717
247,MC_SA,0,0.951206
247,SA,1,0.9550829758841912
247,MC_Avg,0,1532530.415266073
247,Avg,1,1538431.859208466
248,MC_SA,0,0.8552
248,SA,1,0.8559373002862328
248,MC_Avg,0,1160561.1135785442
248,Avg,1,1160199.3378795732
249,MC_SA,0,0.982131
249,SA,1,0.9814667510548322
249,MC_Avg,0,8295343.781339863
249,Avg,1,8296312.079789013
250,MC_SA,0,0.793022
250,SA,1,0.8087206459503989
250,MC_Avg,0,1423263.2526244284
250,Avg,1,1417781.501982647
251,MC_SA,0,1.0
251,SA,1,1.0
251,MC_Avg,0,1763825.667532482
251,Avg,1,1763798.9590028415
252,MC_SA,0,1.0
252,SA,1,1.0
252,MC_Avg,0,585977.4029740375
252,Avg,1,586003.939104387
253,MC_SA,0,1.0
253,SA,1,0.9999999505884305
253,MC_Avg,0,2643080.253832408
253,Avg,1,2643070.7526666047
254,MC_SA,0,1.0
254,SA,1,0.999999994545
254,MC_Avg,0,1161828.82225899
254,Avg,1,1161837.2609325803
255,MC_SA,0,1.0
255,SA,1,0.9999999633971118
255,MC_Avg,0,1463960.3860621406
255,Avg,1,1463963.1505134015
256,MC_SA,0,1.0
256,SA,1,0.99999993159585
256,MC_Avg,0,1010035.84399412
256,Avg,1,1010115.6523256245
257,MC_SA,0,1.0
257,SA,1,1.0
257,MC_Avg,0,1853453.2811843366
257,Avg,1,1853703.0369706785
258,MC_SA,0,1.0
258,SA,1,0.9999999980331774
258,MC_Avg,0,635078.2561316006
258,Avg,1,635226.3682680906
259,MC_SA,0,1.0
259,SA,1,1.0
259,MC_Avg,0,7780864.430873992
259,Avg,1,7780855.642464686
260,MC_SA,0,1.0
260,SA,1,0.9999999155831465
260,MC_Avg,0,1793063.7628102005
260,Avg,1,1793066.993488922
261,MC_SA,0,1.0
261,SA,1,0.9999999999999999
261,MC_Avg,0,3156706.1512022163
261,Avg,1,3156777.7188482634
262,MC_SA,0,1.0
262,SA,1,0.9999999365983477
262,MC_Avg,0,2976546.7959549497
262,Avg,1,2976550.7976935436
263,MC_SA,0,1.0
263,SA,1,0.9999999999999999
263,MC_Avg,0,12208247.860811122
263,Avg,1,12208157.705919653
264,MC_SA,0,1.0
264,SA,1,0.9999999733236701
264,MC_Avg,0,3287362.124999262
264,Avg,1,3287156.036572123
265,MC_SA,0,1.0
265,SA,1,0.9999999999999999
265,MC_Avg,0,2576425.340829146
265,Avg,1,2576436.329107678
266,MC_SA,0,1.0
266,SA,1,1.0
266,MC_Avg,0,1144984.8016563002
266,Avg,1,1144972.2584688398
267,MC_SA,0,1.0
267,SA,1,0.9999999667269903
267,MC_Avg,0,1482716.4467384694
267,Avg,1,1482740.6553451242
268,MC_SA,0,1.0
268,SA,1,1.0
268,MC_Avg,0,8652246.728240818
268,Avg,1,8652342.030329378
269,MC_SA,0,1.0
269,SA,1,0.9999999985621707
269,MC_Avg,0,2365090.5848692167
269,Avg,1,2365089.5359685733
270,MC_SA,0,1.0
270,SA,1,0.9999999860658123
270,MC_Avg,0,1641940.8681711573
270,Avg,1,1642002.5282496258
271,MC_SA,0,1.0
271,SA,1,0.999999927694037
271,MC_Avg,0,789021.7734770033
271,Avg,1,789036.6220901238
272,MC_SA,0,1.0
272,SA,1,0.9999999566602951
272,MC_Avg,0,4399193.336217592
272,Avg,1,4399138.971716969
273,MC_SA,0,1.0
273,SA,1,1.0
273,MC_Avg,0,3623724.3433002243
273,Avg,1,3624040.931460573
274,MC_SA,0,1.0
274,SA,1,0.9999999999999999
274,MC_Avg,0,428123.962073228
274,Avg,1,428250.04297880584
275,MC_SA,0,0.797373
275,SA,1,0.7972033120423456
275,MC_Avg,0,25135.06909135373
275,Avg,1,25202.196689291748
276,MC_SA,0,1.0
276,SA,1,0.9999999106635058
276,MC_Avg,0,1726295.13089691
276,Avg,1,1726278.9648326556
277,MC_SA,0,1.0
277,SA,1,0.9999999999999999
277,MC_Avg,0,644316.0556585573
277,Avg,1,644386.9143281494
278,MC_SA,0,1.0
278,SA,1,0.9999999106635058
278,MC_Avg,0,251737.9169736921
278,Avg,1,251760.43943098703
279,MC_SA,0,0.939752
279,SA,1,0.9393713539459868
279,MC_Avg,0,410836.76173679554
279,Avg,1,410853.3928083639
280,MC_SA,0,0.760963
280,SA,1,0.7615000369737523
280,MC_Avg,0,-418643.60200087837
280,Avg,1,-418840.1352851333
281,MC_SA,0,1.0
281,SA,1,0.9999999786708328
281,MC_Avg,0,1448010.0056600536
281,Avg,1,1448050.478562199
282,MC_SA,0,1.0
282,SA,1,1.0000000000000002
282,MC_Avg,0,3006053.0397625337
282,Avg,1,3006192.7818576624
283,MC_SA,0,0.991851
283,SA,1,0.9918802046817211
283,MC_Avg,0,423787.38320931816
283,Avg,1,423873.6720664341
284,MC_SA,0,1.0
284,SA,1,0.9999999732945752
284,MC_Avg,0,3863641.0797366905
284,Avg,1,3863662.635278734
285,MC_SA,0,1.0
285,SA,1,1.0
285,MC_Avg,0,2632181.394904385
285,Avg,1,2632262.8676336557
286,MC_SA,0,1.0
286,SA,1,1.0
286,MC_Avg,0,3574039.5495849634
286,Avg,1,3574304.292607105
287,MC_SA,0,1.0
287,SA,1,0.9999999931697535
287,MC_Avg,0,539397.2980229951
287,Avg,1,539398.5841136787
288,MC_SA,0,1.0
288,SA,1,1.0000000000000002
288,MC_Avg,0,1930397.3119094067
288,Avg,1,1930532.0586563807
289,MC_SA,0,1.0
289,SA,1,0.9999999970902763
289,MC_Avg,0,1816333.7574523676
289,Avg,1,1816387.0419113357
290,MC_SA,0,1.0
290,SA,1,0.9999999999999999
290,MC_Avg,0,2097646.76003346
290,Avg,1,2097636.7025620444
291,MC_SA,0,1.0
291,SA,1,0.9999999937174348
291,MC_Avg,0,3336486.576279255
291,Avg,1,3336470.6287658648
292,MC_SA,0,1.0
292,SA,1,0.9999999832058435
292,MC_Avg,0,7862113.0814382555
292,Avg,1,7861891.682904551
293,MC_SA,0,1.0
293,SA,1,0.9999999727544575
293,MC_Avg,0,16272289.525412796
293,Avg,1,16272214.112491788
294,MC_SA,0,1.0
294,SA,1,0.9999999987351551
294,MC_Avg,0,3272996.556675613
294,Avg,1,3272942.125560587
295,MC_SA,0,1.0
295,SA,1,0.9999999598232343
295,MC_Avg,0,938971.8674943091
295,Avg,1,938916.3021213795
296,MC_SA,0,1.0
296,SA,1,1.0
296,MC_Avg,0,2889321.3127124268
296,Avg,1,2889449.5149465804
297,MC_SA,0,1.0
297,SA,1,0.9999999823310645
297,MC_Avg,0,2460039.8307315307
297,Avg,1,2459780.1343932976
298,MC_SA,0,1.0
298,SA,1,1.0
298,MC_Avg,0,4462000.7427866375
298,Avg,1,4461965.102200861
299,MC_SA,0,1.0
299,SA,1,0.9999999999999999
299,MC_Avg,0,4951207.824748843
299,Avg,1,4951205.912997989
300,MC_SA,0,0.99505
300,SA,1,0.9950197078888632
300,MC_Avg,0,442102.86166795477
300,Avg,1,442065.73783262144
301,MC_SA,0,1.0
301,SA,1,0.9999999846383857
301,MC_Avg,0,821506.5960058784
301,Avg,1,821420.3588775218
302,MC_SA,0,1.0
302,SA,1,0.9999999848247206
302,MC_Avg,0,407469.4755768027
302,Avg,1,407390.07651140116
303,MC_SA,0,1.0
303,SA,1,0.999999947786157
303,MC_Avg,0,962279.7986263568
303,Avg,1,962161.0464982581
304,MC_SA,0,1.0
304,SA,1,1.0
304,MC_Avg,0,1046771.2686217019
304,Avg,1,1046592.7317493453
305,MC_SA,0,0.031111
305,SA,1,0.030952087527331525
305,MC_Avg,0,-1228276.347438798
305,Avg,1,-1227975.162679741
306,MC_SA,0,0.714747
306,SA,1,0.7154207813236884
306,MC_Avg,0,-84616.35891631492
306,Avg,1,-84664.05405767505
307,MC_SA,0,1.0
307,SA,1,0.9999999972048124
307,MC_Avg,0,467168.513566114
307,Avg,1,467279.08963616914
308,MC_SA,0,1.0
308,SA,1,1.0
308,MC_Avg,0,973618.848108339
308,Avg,1,973545.6668732968
309,MC_SA,0,1.0
309,SA,1,0.9999999896987711
309,MC_Avg,0,382460.32642931707
309,Avg,1,382400.1709872761
310,MC_SA,0,1.0
310,SA,1,0.999999999222901
310,MC_Avg,0,-247572.75389481836
310,Avg,1,-247729.02688802005
311,MC_SA,0,1.0
311,SA,1,0.9999999710148471
311,MC_Avg,0,2246994.3743414576
311,Avg,1,2247035.0454524662
312,MC_SA,0,0.932776
312,SA,1,0.9325172372995804
312,MC_Avg,0,615755.1718672989
312,Avg,1,615878.9525373954
313,MC_SA,0,1.0
313,SA,1,0.9999999433650194
313,MC_Avg,0,4882347.884350625
313,Avg,1,4882391.2049635155
314,MC_SA,0,0.952582
314,SA,1,0.9528196336741868
314,MC_Avg,0,441283.7348971087
314,Avg,1,441883.8466524297
315,MC_SA,0,1.0
315,SA,1,0.9999999792349399
315,MC_Avg,0,1188190.497278328
315,Avg,1,1188045.0371227122
316,MC_SA,0,0.665726
316,SA,1,0.6655236918695764
316,MC_Avg,0,-641247.985239065
316,Avg,1,-641241.7610481698
317,MC_SA,0,1.0
317,SA,1,0.9999999623478601
317,MC_Avg,0,2036698.7114498497
317,Avg,1,2036711.9143353617
318,MC_SA,0,1.0
318,SA,1,0.999999987489993
318,MC_Avg,0,1833543.0362063355
318,Avg,1,1833599.585300242
319,MC_SA,0,1.0
319,SA,1,0.9999999806239819
319,MC_Avg,0,2344340.5701435115
319,Avg,1,2344254.8544348874
320,MC_SA,0,1.0
320,SA,1,1.0
320,MC_Avg,0,5145085.484928442
320,Avg,1,5145209.69105985
321,MC_SA,0,1.0
321,SA,1,0.9999999710148471
321,MC_Avg,0,5314568.092388183
321,Avg,1,5314685.3057060065
322,MC_SA,0,1.0
322,SA,1,0.999999992582897
322,MC_Avg,0,3008596.80251992
322,Avg,1,3008565.174501531
323,MC_SA,0,1.0
323,SA,1,0.9999999826961736
323,MC_Avg,0,-582301.8736898471
323,Avg,1,-582289.1258765635
324,MC_SA,0,1.0
324,SA,1,0.9999999447584416
324,MC_Avg,0,6320980.245270673
324,Avg,1,6320670.73718695
325,MC_SA,0,1.0
325,SA,1,1.0
325,MC_Avg,0,6623423.44355638
325,Avg,1,6623549.543231173
326,MC_SA,0,1.0
326,SA,1,0.999999992582897
326,MC_Avg,0,2878716.230218337
326,Avg,1,2878849.025509974
327,MC_SA,0,1.0
327,SA,1,0.9999999935109256
327,MC_Avg,0,2875692.794817308
327,Avg,1,2875691.8606158416
328,MC_SA,0,1.0
328,SA,1,1.0
328,MC_Avg,0,22244418.61016406
328,Avg,1,22244135.529372726
329,MC_SA,0,1.0
329,SA,1,0.9999999623478601
329,MC_Avg,0,3159502.0236017765
329,Avg,1,3159533.907925959
330,MC_SA,0,1.0
330,SA,1,0.9999999129834117
330,MC_Avg,0,2914448.9803044894
330,Avg,1,2914622.5056357253
331,MC_SA,0,0.999317
331,SA,1,0.9993036875314358
331,MC_Avg,0,2523924.0917459824
331,Avg,1,2523867.1486912877
332,MC_SA,0,1.0
332,SA,1,0.9999999954065492
332,MC_Avg,0,6602406.7310322765
332,Avg,1,6602743.912637818
333,MC_SA,0,1.0
333,SA,1,0.999999991811333
333,MC_Avg,0,2608499.3481254745
333,Avg,1,2608523.9731447157
334,MC_SA,0,0.996634
334,SA,1,0.996616010755391
334,MC_Avg,0,1078386.5225745921
334,Avg,1,1078310.9427826307
335,MC_SA,0,1.0
335,SA,1,0.9999999942007217
335,MC_Avg,0,2878666.424970581
335,Avg,1,2878744.5918308017
336,MC_SA,0,0.9897
336,SA,1,0.9898182369740482
336,MC_Avg,0,1440740.979186622
336,Avg,1,1439345.6721878839
337,MC_SA,0,0.977553
337,SA,1,0.9776228867073276
337,MC_Avg,0,-302598.65874821256
337,Avg,1,-302065.7525099749
338,MC_SA,0,0.979076
338,SA,1,0.9791576766277058
338,MC_Avg,0,1430587.8993293908
338,Avg,1,1430473.9842081047
339,MC_SA,0,0.855306
339,SA,1,0.855607113633799
339,MC_Avg,0,918551.3910629671
339,Avg,1,918275.4645433063
340,MC_SA,0,0.798873
340,SA,1,0.8003101636470081
340,MC_Avg,0,-78010.17256322774
340,Avg,1,-77980.0349033249
341,MC_SA,0,1.0
341,SA,1,0.9999999791029279
341,MC_Avg,0,2094068.936280051
341,Avg,1,2094120.6421536375
342,MC_SA,0,0.999998
342,SA,1,0.9999963908518897
342,MC_Avg,0,473055.05299554917
342,Avg,1,473128.0181040134
343,MC_SA,0,0.172242
343,SA,1,0.17185458082063304
343,MC_Avg,0,-811239.2271844165
343,Avg,1,-811286.0354458162
344,MC_SA,0,0.505534
344,SA,1,0.5057361834976656
344,MC_Avg,0,-468170.0645699
344,Avg,1,-467855.9589265769
345,MC_SA,0,1.0
345,SA,1,0.9999999945072968
345,MC_Avg,0,5658435.934695476
345,Avg,1,5658344.531457056
346,MC_SA,0,1.0
346,SA,1,0.9999999675935953
346,MC_Avg,0,795689.4123453242
346,Avg,1,795328.9452734757
347,MC_SA,0,0.999505
347,SA,1,0.9995039074312668
347,MC_Avg,0,1024306.2043586265
347,Avg,1,1024226.2226869321
348,MC_SA,0,1.0
348,SA,1,0.9999999808666755
348,MC_Avg,0,2315762.7880083155
348,Avg,1,2315249.332910608
349,MC_SA,0,1.0
349,SA,1,0.9999999842139549
349,MC_Avg,0,2316883.0784806046
349,Avg,1,2316574.1579605765
350,MC_SA,0,0.999989
350,SA,1,0.9999902850134362
350,MC_Avg,0,596716.2773147428
350,Avg,1,596659.0903734274
351,MC_SA,0,1.0
351,SA,1,0.9999999728996969
351,MC_Avg,0,4241361.006541572
351,Avg,1,4241278.240075518
352,MC_SA,0,0.997055
352,SA,1,0.9969773261402219
352,MC_Avg,0,-333671.6065114244
352,Avg,1,-333838.80228745856
353,MC_SA,0,1.0
353,SA,1,0.9999999927951517
353,MC_Avg,0,1937967.3822492298
353,Avg,1,1937964.6590717612
354,MC_SA,0,0.731571
354,SA,1,0.7311354497653781
354,MC_Avg,0,-118414.21764634275
354,Avg,1,-118395.59177843799
355,MC_SA,0,1.0
355,SA,1,0.9999999875585287
355,MC_Avg,0,3101542.6222315063
355,Avg,1,3101490.5678578345
356,MC_SA,0,1.0
356,SA,1,0.9999999831626254
356,MC_Avg,0,-493960.8202184964
356,Avg,1,-493753.8812772522
357,MC_SA,0,1.0
357,SA,1,0.9999999910708499
357,MC_Avg,0,8062613.282762486
357,Avg,1,8062639.456392387
358,MC_SA,0,0.858161
358,SA,1,0.8578248102497831
358,MC_Avg,0,-837628.1671866953
358,Avg,1,-837692.5082043005
359,MC_SA,0,1.0
359,SA,1,0.999999947786157
359,MC_Avg,0,14103228.37729631
359,Avg,1,14103301.27405966
360,MC_SA,0,1.0
360,SA,1,0.9999999520846466
360,MC_Avg,0,2152249.861734952
360,Avg,1,2152178.2395792846
361,MC_SA,0,1.0
361,SA,1,0.9999999710148471
361,MC_Avg,0,2322205.0294795847
361,Avg,1,2322198.9849586464
362,MC_SA,0,0.689925
362,SA,1,0.6895381712880514
362,MC_Avg,0,218809.37094380605
362,Avg,1,218854.5403162102
363,MC_SA,0,1.0
363,SA,1,0.9999995260415838
363,MC_Avg,0,429096.83572253265
363,Avg,1,429108.63596349023
364,MC_SA,0,0.270453
364,SA,1,0.2697394068032868
364,MC_Avg,0,-1255451.2539155963
364,Avg,1,-1255414.1312815328
365,MC_SA,0,0.425636
365,SA,1,0.4229883972835472
365,MC_Avg,0,-421232.77032680565
365,Avg,1,-421349.5217669704
366,MC_SA,0,0.981406
366,SA,1,0.9814485261060755
366,MC_Avg,0,-1050480.0310282595
366,Avg,1,-1050358.9817158934
367,MC_SA,0,1.0
367,SA,1,0.999999934567984
367,MC_Avg,0,3556848.673554867
367,Avg,1,3557493.8859542804
368,MC_SA,0,0.999989
368,SA,1,0.9999890526540992
368,MC_Avg,0,332354.727924622
368,Avg,1,332357.7082356637
369,MC_SA,0,0.998781
369,SA,1,0.9987619863656123
369,MC_Avg,0,233466.41825220507
369,Avg,1,233542.0147048438
370,MC_SA,0,0.339363
370,SA,1,0.3387103846025115
370,MC_Avg,0,-416353.6457485905
370,Avg,1,-416369.1529638127
371,MC_SA,0,0.998517
371,SA,1,0.9986086785499373
371,MC_Avg,0,2411821.401217361
371,Avg,1,2411810.717051804
372,MC_SA,0,1.0
372,SA,1,0.9999999829160623
372,MC_Avg,0,5568851.568894089
372,Avg,1,5568721.005090031
373,MC_SA,0,0.999998
373,SA,1,0.9999987736597447
373,MC_Avg,0,6016900.2737758765
373,Avg,1,6016866.8982844185
374,MC_SA,0,1.0
374,SA,1,0.9999995282768778
374,MC_Avg,0,2618343.285170904
374,Avg,1,2618449.827764688
375,MC_SA,0,0.970093
375,SA,1,0.9704294678570692
375,MC_Avg,0,3474311.6901260507
375,Avg,1,3476992.1251761396
376,MC_SA,0,0.999889
376,SA,1,0.9999091678008754
376,MC_Avg,0,-118722.93796619083
376,Avg,1,-118700.49877310824
377,MC_SA,0,0.70105
377,SA,1,0.6999795706958472
377,MC_Avg,0,2157841.9431395107
377,Avg,1,2161124.746907173
378,MC_SA,0,0.699983
378,SA,1,0.6992833077187125
378,MC_Avg,0,287342.5697289721
378,Avg,1,287202.16699818836
379,MC_SA,0,0.352283
379,SA,1,0.3503534926791034
379,MC_Avg,0,-335759.91977426375
379,Avg,1,-335763.2622976705
380,MC_SA,0,1.0
380,SA,1,0.9999989513092916
380,MC_Avg,0,4274053.896233585
380,Avg,1,4274624.009275751
381,MC_SA,0,0.997763
381,SA,1,0.997859990684377
381,MC_Avg,0,3179395.916555043
381,Avg,1,3179577.046859506
382,MC_SA,0,0.999036
382,SA,1,0.9990414108438342
382,MC_Avg,0,288095.56808634516
382,Avg,1,288195.1482661893
383,MC_SA,0,0.553929
383,SA,1,0.5532073222366375
383,MC_Avg,0,-1230188.0390524203
383,Avg,1,-1229210.178701268
384,MC_SA,0,0.215273
384,SA,1,0.21490194687252717
384,MC_Avg,0,-1875173.573795941
384,Avg,1,-1874994.250308536
385,MC_SA,0,1.0
385,SA,1,0.9999999498225196
385,MC_Avg,0,10326963.63372673
385,Avg,1,10326978.918552822
386,MC_SA,0,0.355523
386,SA,1,0.35484395687073245
386,MC_Avg,0,1232.3465797928914
386,Avg,1,1253.8025356501214
387,MC_SA,0,0.999997
387,SA,1,0.9999982022244613
387,MC_Avg,0,2786670.3466412984
387,Avg,1,2786993.2232415
388,MC_SA,0,1.0
388,SA,1,0.9999999509084954
388,MC_Avg,0,7134948.635416447
388,Avg,1,7135052.75963986
389,MC_SA,0,1.0
389,SA,1,0.999999906488992
389,MC_Avg,0,3331386.3529943605
389,Avg,1,3332736.7543183747
390,MC_SA,0,1.0
390,SA,1,0.9999999016483843
390,MC_Avg,0,2535912.4206267614
390,Avg,1,2536122.438514794
1,SA,2,0.7225558146263821
1,Avg,2,503564.04351166147
2,SA,2,0.8753424830943378
2,Avg,2,3380313.666216705
3,SA,2,0.9095207116564945
3,Avg,2,1053253.7639281044
4,SA,2,0.8582570889069265
4,Avg,2,1445825.7816695436
5,SA,2,0.8796041160341433
5,Avg,2,820110.0417187092
6,SA,2,0.9602088347853734
6,Avg,2,2803386.0554835405
7,SA,2,0.7026044560044373
7,Avg,2,270791.7813336586
8,SA,2,0.8394555404379207
8,Avg,2,3171851.116667807
9,SA,2,0.6919376009677913
9,Avg,2,-87771.99230378708
10,SA,2,0.9633162769939055
10,Avg,2,2749766.842681668
11,SA,2,0.1221341196100834
11,Avg,2,-659295.5632575493
12,SA,2,0.9992448441160919
12,Avg,2,3371696.231144175
13,SA,2,0.7417426633612098
13,Avg,2,267788.6386340773
14,SA,2,0.9043994756488738
14,Avg,2,325606.045918726
15,SA,2,0.9455828002407409
15,Avg,2,882026.4996531007
16,SA,2,0.8828285748076621
16,Avg,2,-58741.41758234402
17,SA,2,0.4457610130400821
17,Avg,2,-183003.34640845808
18,SA,2,0.14665175234100775
18,Avg,2,-583357.2396963038
19,SA,2,0.532012428345096
19,Avg,2,2185.3704428104975
20,SA,2,0.9609883021764136
20,Avg,2,891784.6605388374
21,SA,2,0.7534672608016904
21,Avg,2,1704320.416313298
22,SA,2,0.6887553673382617
22,Avg,2,-696241.2754362923
23,SA,2,0.8387183268851349
23,Avg,2,-76745.23489428195
24,SA,2,0.9627818074317953
24,Avg,2,-643047.9541239653
25,SA,2,0.698869052232682
25,Avg,2,602602.988163685
26,SA,2,0.9086763266778048
26,Avg,2,316246.4839459553
27,SA,2,0.2725994954356016
27,Avg,2,-2920283.9025434377
28,SA,2,0.678484350608014
28,Avg,2,-2306037.8020895286
29,SA,2,0.8942863839737208
29,Avg,2,1260755.3442256032
30,SA,2,0.8367950560181321
30,Avg,2,-1208106.8850186039
31,SA,2,0.7534672608016904
31,Avg,2,1704320.416313298
32,SA,2,0.2506197039709567
32,Avg,2,-3943020.3993240194
33,SA,2,0.6026154528639266
33,Avg,2,-1547864.0342981513
34,SA,2,0.06762308697923654
34,Avg,2,-3690477.73929742
35,SA,2,0.49694779029920777
35,Avg,2,-1102693.8144672103
36,SA,2,0.45982092992321305
36,Avg,2,-807519.0518623443
37,SA,2,0.3749103838746843
37,Avg,2,-959831.081173965
38,SA,2,0.5472067740239097
38,Avg,2,-1307105.645593634
39,SA,2,0.7552431930150971
39,Avg,2,34338.72824094398
40,SA,2,0.7724805523803094
40,Avg,2,-442316.74481757975
41,SA,2,0.0
41,Avg,2,-5259860.780294266
42,SA,2,0.7701578332089412
42,Avg,2,1155234.0533526347
43,SA,2,0.8582490872372518
43,Avg,2,2035887.980549545
44,SA,2,0.8515165988487374
44,Avg,2,2134927.7549410607
45,SA,2,0.7728321749750543
45,Avg,2,4662368.568398043
46,SA,2,0.4243327772425929
46,Avg,2,-1331171.2825034028
47,SA,2,0.8642677406223622
47,Avg,2,940685.6861303651
48,SA,2,0.586969012521603
48,Avg,2,207447.27199895924
49,SA,2,0.8866647793560144
49,Avg,2,1909382.579967748
50,SA,2,0.8828626837971347
50,Avg,2,902775.815757439
51,SA,2,0.4917049262414158
51,Avg,2,-207610.26675488474
52,SA,2,0.9496114145551312
52,Avg,2,1303079.0984450425
53,SA,2,0.8734697415640441
53,Avg,2,262870.8277033435
54,SA,2,0.9629691195040382
54,Avg,2,3359991.3500845674
55,SA,2,0.9895286585756891
55,Avg,2,457398.3000276107
56,SA,2,0.9427247517085102
56,Avg,2,366445.7237821432
57,SA,2,0.28358988152964
57,Avg,2,-311670.73855401843
58,SA,2,0.9739204359987809
58,Avg,2,4083742.7883231663
59,SA,2,0.5861384315373723
59,Avg,2,-189017.67074192432
60,SA,2,0.9588065953938194
60,Avg,2,485297.8319080675
61,SA,2,1.0
61,Avg,2,4182334.2090991666
62,SA,2,0.4650291530981207
62,Avg,2,-2587763.402923123
63,SA,2,0.40249303058674585
